customer_city,unique_customers,total_orders,total_revenue,latitude,longitude,avg_order_value,avg_customer_value
serrinha,7,7,1292.36,-8.970346401329895,-37.250455819913995,184.62285714285713,184.62285714285713
serro,1,1,813.62,-18.598363772688757,-43.38864460857634,813.62,813.62
serrolandia,3,3,427.35,-11.418713330580738,-40.2923760727682,142.45000000000002,142.45000000000002
sertania,2,2,134.05,-8.076095735202673,-37.27177644815795,67.025,67.025
sertanopolis,4,4,1435.1599999999999,,,358.78999999999996,358.78999999999996
sertao,3,3,822.25,-27.983860199448266,-52.258521755082384,274.0833333333333,274.0833333333333
sertao santana,1,1,39.13,-30.46095323367513,-51.60202109475423,39.13,39.13
sertaozinho,37,37,8069.1,-19.697527701120617,-46.74153644072948,218.0837837837838,218.0837837837838
sete barras,2,2,221.51,-24.385497130331405,-47.92805608893468,110.755,110.755
sete lagoas,72,72,10465.7,-19.450830093973913,-44.228815950088425,145.35694444444445,145.35694444444445
setubinha,2,2,372.59000000000003,-17.601561993385634,-42.14904598152063,186.29500000000002,186.29500000000002
severiano melo,1,1,190.83,-5.787331662729001,-37.96391463750967,190.83,190.83
severinia,4,4,633.33,-20.80877790459578,-48.807385189974895,158.3325,158.3325
sidrolandia,5,5,622.16,-20.935281510237846,-54.96319657989468,124.43199999999999,124.43199999999999
silva jardim,2,2,377.93,-22.643049932211905,-42.40944446257947,188.965,188.965
silvania,3,3,550.36,-16.664838379896693,-48.611172774813646,183.45333333333335,183.45333333333335
silvanopolis,1,1,273.88,-11.162527976751385,-48.141224978837464,273.88,273.88
silveiras,1,1,960.1200000000001,-22.667095203838738,-44.85266683118531,960.1200000000001,960.1200000000001
silvianopolis,3,3,186.76000000000002,-21.09488085123598,-45.83197557192549,62.25333333333334,62.25333333333334
simao dias,4,4,726.1800000000001,-10.740552873132728,-37.806857157301685,181.54500000000002,181.54500000000002
simao pereira,1,1,175.41,-21.96345207172735,-43.31445287096894,175.41,175.41
simoes filho,10,10,1602.23,,,160.223,160.223
simolandia,1,1,112.94,-14.467797331163872,-46.482637767423135,112.94,112.94
simonesia,7,7,1486.3100000000002,-20.110674250821898,-41.99972971301364,212.33,212.33
sinop,25,25,6837.13,-11.8601707461819,-55.50724614360919,273.4852,273.4852
siqueira campos,5,5,716.8,-23.682446503474555,-49.82328699148567,143.35999999999999,143.35999999999999
siriji,1,1,77.03,,,77.03,77.03
sirinhaem,1,1,195.61,-8.59544613525137,-35.11252611313764,195.61,195.61
sitio novo,1,1,170.14,-5.99252173567916,-41.308123907541805,170.14,170.14
sitio novo do tocantins,1,1,212.75,-5.607352810437594,-47.64917313667066,212.75,212.75
sobradinho,1,1,117.79,-17.578230038735207,-47.3716029863565,117.79,117.79
sobral,16,16,8091.91,-3.6866942086081385,-40.353247130061874,505.744375,505.744375
socorro,14,14,2379.69,-22.596373040143575,-46.50720671996104,169.97785714285715,169.97785714285715
soledade,5,5,694.15,-17.943149632590796,-44.4363691886838,138.82999999999998,138.82999999999998
soledade de minas,3,3,222.46999999999997,-22.056337273273794,-45.04408568268843,74.15666666666665,74.15666666666665
sombrio,6,6,1236.17,-29.108465252964574,-49.63523203121822,206.02833333333334,206.02833333333334
sonora,2,2,91.38,-17.583081258667853,-54.754409378924095,45.69,45.69
sooretama,3,3,227.29,-19.189127770488813,-40.10086124895696,75.76333333333334,75.76333333333334
sorocaba,357,357,58021.15,-23.48514517582395,-47.460875100501916,162.52422969187674,162.52422969187674
sorriso,10,10,2364.82,-12.572133957590658,-55.7145156875479,236.48200000000003,236.48200000000003
sousa,2,2,622.41,-6.763957642711228,-38.23157048480957,311.205,311.205
sucesso,2,2,363.88,-4.942380930005896,-40.53798304931322,181.94,181.94
sud mennucci,2,2,161.06,-20.689439238370312,-50.923232206352566,80.53,80.53
sumare,99,99,15314.95,-22.82693392050115,-47.24301268936829,154.69646464646465,154.69646464646465
sumidouro,7,7,690.0,-22.055331228832138,-42.673564014326516,98.57142857142857,98.57142857142857
surubim,3,3,600.97,-7.841478546195655,-35.75945003965524,200.32333333333335,200.32333333333335
suzano,127,127,19720.49,-23.55972174720606,-46.310974248874246,155.27944881889766,155.27944881889766
tabapora,1,1,148.02,-11.299600093479508,-56.79221455382542,148.02,148.02
tabapua,4,4,629.6500000000001,-20.963703917030344,-49.032608844070054,157.41250000000002,157.41250000000002
tabatinga,4,4,446.27,-12.986230353704368,-59.310272874771826,111.5675,111.5675
tabira,1,1,187.41,-7.590727896323007,-37.53988021706025,187.41,187.41
taboao da serra,182,182,36965.840000000004,-23.618987067057205,-46.780327475994554,203.109010989011,203.109010989011
tabuleiro,2,2,511.77,-21.360075006082585,-43.24784350673851,255.885,255.885
tabuleiro do norte,1,1,71.88,-5.249525498974742,-38.12931202446786,71.88,71.88
tacuru,1,1,170.71,-23.63513947116163,-55.017107463670186,170.71,170.71
taguai,4,4,531.8299999999999,-23.45353468486184,-49.40549224796595,132.95749999999998,132.95749999999998
taguatinga,2,2,365.73,-14.98209389951745,-47.64174503417269,182.865,182.865
taiacu,1,1,70.51,-21.143847427879898,-48.510864977366786,70.51,70.51
tailandia,1,1,160.54,,,160.54,160.54
taio,10,10,3995.09,-27.11839246918925,-49.99964698032849,399.509,399.509
taiobeiras,9,9,3111.09,-15.812215251340339,-42.22709529057218,345.6766666666667,345.6766666666667
taiuva,2,2,3569.24,,,1784.62,1784.62
tambau,12,12,1255.83,-21.703495030535553,-47.276353860301036,104.65249999999999,104.65249999999999
tanabi,6,6,1169.0,-20.623521591055777,-49.65195844976547,194.83333333333334,194.83333333333334
tangara da serra,13,13,2858.94,-14.615108078258483,-57.51478343819719,219.91846153846154,219.91846153846154
tangua,2,2,283.34000000000003,,,141.67000000000002,141.67000000000002
tanhacu,2,2,274.61,,,137.305,137.305
tanque novo,3,3,447.39,-13.548673267223352,-42.494980485923726,149.13,149.13
tapejara,5,5,847.31,-25.901542770695322,-52.43910104973544,169.462,169.462
taperuaba,1,1,82.42,-4.080853105930747,-39.94746353873209,82.42,82.42
tapes,1,1,47.23,-30.67407284892654,-51.39790575071823,47.23,47.23
tapirai,2,2,140.53,-19.888791900231322,-46.02071323866608,70.265,70.265
tapiramuta,2,2,1476.8999999999999,-11.847671465060738,-40.79251913126304,738.4499999999999,738.4499999999999
tapiratiba,4,4,1443.0,-21.472495940036872,-46.74849920183369,360.75,360.75
tapurah,1,1,145.11,-12.730236325949065,-56.51946937964815,145.11,145.11
taquara,12,12,1894.77,-29.651813738074996,-50.77767119969609,157.8975,157.8975
taquaracu de minas,1,1,84.36,-19.662558537727836,-43.68930056578074,84.36,84.36
taquari,7,7,1897.9399999999998,-29.79261154979131,-51.86124955771729,271.1342857142857,271.1342857142857
taquaritinga,19,19,3921.53,-21.42679233582676,-48.53970621602733,206.3963157894737,206.3963157894737
taquaritinga do norte,1,1,540.19,-7.910858713164717,-36.07161879922118,540.19,540.19
taquarituba,10,10,3355.86,-23.53234440740879,-49.2463222335984,335.586,335.586
taquarivai,2,2,623.19,-23.925760560300045,-48.69799582939113,311.595,311.595
taquarucu do sul,1,1,93.29,,,93.29,93.29
tarabai,3,3,823.94,-22.30449012443575,-51.55827751528551,274.6466666666667,274.6466666666667
taruma,3,3,278.58,-22.7489466206339,-50.57895168446574,92.86,92.86
tarumirim,2,2,420.15,-19.285073278116073,-42.00388859625823,210.075,210.075
tatui,44,44,9013.18,-23.34831887448718,-47.845510577714904,204.845,204.845
taua,5,5,702.72,-6.001905413296545,-40.29321156760679,140.544,140.544
taubate,141,141,26598.39,-23.030018727323068,-45.56443307202701,188.64106382978724,188.64106382978724
tecainda,1,1,165.13,-22.002037882381078,-51.13586076317752,165.13,165.13
teixeira de freitas,16,16,2779.48,-17.5305581856798,-39.747349897805194,173.7175,173.7175
teixeira soares,1,1,2631.68,-25.371975656252413,-50.462083835822334,2631.68,2631.68
teixeiras,2,2,253.46,-20.653805126045775,-42.85515453493235,126.73,126.73
tejupa,1,1,42.78,,,42.78,42.78
telemaco borba,16,16,2731.9700000000003,-24.327657368355986,-50.63133020976745,170.74812500000002,170.74812500000002
tenente portela,2,2,488.68000000000006,-27.37105304978636,-53.75858565720006,244.34000000000003,244.34000000000003
teodoro sampaio,9,9,917.35,-19.124805785816047,-47.664589777521456,101.92777777777778,101.92777777777778
teofilandia,1,1,123.2,-11.4870493414391,-38.99528940774508,123.2,123.2
teofilo otoni,36,36,7497.79,-17.86603972744919,-41.505638159716334,208.27194444444444,208.27194444444444
teolandia,2,2,127.22,,,63.61,63.61
teotonio vilela,2,2,1355.46,-9.91132355428027,-36.35627070556906,677.73,677.73
terenos,1,1,85.26,-20.440202905332107,-54.86445992626629,85.26,85.26
teresina,163,163,44301.34,-5.091370328836928,-42.77536902138211,271.78736196319016,271.78736196319016
teresina de goias,1,1,96.8,,,96.8,96.8
teresopolis,68,68,14350.23,-22.396415659196915,-42.95516590145655,211.03279411764706,211.03279411764706
terra boa,1,1,35.09,-23.77185835065084,-52.44832800271509,35.09,35.09
terra de areia,3,3,964.5699999999999,-29.579703310597797,-50.06461094862101,321.5233333333333,321.5233333333333
terra nova,1,1,267.93,-10.316324603981348,-38.99910426511924,267.93,267.93
terra nova do norte,1,1,208.07,-10.586222381299807,-55.1142967936414,208.07,208.07
terra rica,3,3,276.61,-22.72482408621595,-52.62259347387968,92.20333333333333,92.20333333333333
terra roxa,4,4,617.09,-22.47836057360591,-51.21381927073685,154.2725,154.2725
teutonia,8,8,1001.11,-29.4812253044076,-51.808172808597945,125.13875,125.13875
tiangua,5,5,1839.3899999999999,-3.725711352106951,-40.991608750382554,367.878,367.878
tibagi,3,3,346.07,-24.515312452238586,-50.41241255186943,115.35666666666667,115.35666666666667
tiete,18,18,3642.36,-23.101621006440027,-47.71181914055678,202.35333333333335,202.35333333333335
tijucas,14,14,1444.28,-27.23924890910297,-48.63706692121833,103.16285714285713,103.16285714285713
timbauba,1,1,144.96,-7.511929938098343,-35.31684951447656,144.96,144.96
timbe do sul,1,1,31.22,-28.83206571646813,-49.846026897438705,31.22,31.22
timbo,11,11,4365.51,-26.827603296905576,-49.27037623408747,396.86454545454546,396.86454545454546
timburi,3,3,390.86,-23.20648945739114,-49.60307493634824,130.28666666666666,130.28666666666666
timon,5,5,668.13,-5.109033886961764,-42.83397677442156,133.626,133.626
timoteo,26,26,4440.63,-19.546449438020897,-42.64464703817815,170.79346153846154,170.79346153846154
tiradentes,3,3,626.48,-21.10980791604441,-44.17477905963709,208.82666666666668,208.82666666666668
tiradentes do sul,1,1,67.7,-27.39309950021365,-54.08802409490898,67.7,67.7
tobias barreto,2,2,264.52,-11.184611010697319,-38.00125690290274,132.26,132.26
tocantinopolis,2,2,278.24,-6.325757558052025,-47.4308995782853,139.12,139.12
tocantins,2,2,442.0,-21.1726252218232,-43.0219328222331,221.0,221.0
tocos,2,2,381.47,-22.903460323145516,-43.787664058741406,190.735,190.735
tocos do moji,1,1,74.36,-22.3697541179653,-46.096743733276305,74.36,74.36
toledo,40,40,8118.13,-24.620829626252146,-53.302064816978934,202.95325,202.95325
tomar do geru,2,2,333.47,-11.374591455564959,-37.84024090800675,166.735,166.735
tomazina,1,1,125.77,-23.777624284233013,-49.95477557367965,125.77,125.77
tombos,3,3,388.09999999999997,-20.47180698606614,-43.08774473424521,129.36666666666665,129.36666666666665
toritama,3,3,762.2,-8.005955191855476,-36.0586790310908,254.0666666666667,254.0666666666667
toropi,1,1,97.71,-29.471457592362487,-54.227555204448144,97.71,97.71
torres,10,10,1525.9,-29.34114246818455,-49.74491959115231,152.59,152.59
torrinha,4,4,288.13,-22.43145412941161,-48.16996617407241,72.0325,72.0325
trabiju,1,1,279.91,-22.039168711574966,-48.338877795076094,279.91,279.91
trairi,2,2,860.1300000000001,-3.2630923212212033,-39.26798567961338,430.06500000000005,430.06500000000005
trajano de moraes,4,4,359.36,-22.065707657624642,-42.06975873031077,89.84,89.84
tramandai,11,11,1366.22,-30.00536077272683,-50.149768074146124,124.20181818181818,124.20181818181818
trancoso,4,4,1242.02,-16.58182674915274,-39.136344626899096,310.505,310.505
travessao,2,2,444.40999999999997,,,222.20499999999998,222.20499999999998
travesseiro,1,1,32.71,-29.31163965288243,-52.06285592271061,32.71,32.71
tremembe,20,20,3736.5800000000004,-22.97498488374376,-45.547937514535704,186.829,186.829
tres arroios,1,1,30.7,-27.4995642240208,-52.15016574213005,30.7,30.7
tres barras,4,4,255.14,-26.123049389364333,-50.316187299288124,63.785,63.785
tres cachoeiras,3,3,742.94,,,247.64666666666668,247.64666666666668
tres coracoes,25,25,4032.89,-21.68325940588134,-45.26313743072747,161.3156,161.3156
tres coroas,5,5,860.39,-29.511355583933103,-50.78115073787274,172.078,172.078
tres de maio,6,6,1976.4699999999998,-27.77657590438832,-54.23551840843681,329.41166666666663,329.41166666666663
tres forquilhas,1,1,98.13,-29.535642041896942,-50.03682589416116,98.13,98.13
tres fronteiras,3,3,375.62,-20.235805436783547,-50.889763826303486,125.20666666666666,125.20666666666666
tres lagoas,23,23,5868.349999999999,-20.755670237341047,-51.666797724185095,255.14565217391302,255.14565217391302
tres marias,10,10,956.79,-18.208163703175405,-45.226496670959094,95.679,95.679
tres passos,6,6,776.49,-27.45450086247899,-53.93374624805845,129.415,129.415
tres pontas,10,10,1353.87,-21.3705596396296,-45.51293043502694,135.387,135.387
tres rios,14,14,2179.73,-22.11039315009506,-43.2072168924045,155.695,155.695
treze tilias,7,7,1743.73,-26.998521324070396,-51.411579838730134,249.1042857142857,249.1042857142857
trindade,13,13,2951.2400000000002,-16.007858912909423,-48.80474765233077,227.01846153846157,227.01846153846157
trindade do sul,2,2,1215.15,-27.52481394969961,-52.896760672083246,607.575,607.575
triunfo,8,8,2109.4,-14.78227952352636,-42.80234905718773,263.675,263.675
trombudo central,4,4,250.85999999999999,-27.304425502499523,-49.79617447830575,62.714999999999996,62.714999999999996
tubarao,29,29,8698.310000000001,-28.48725608585945,-49.01567017466073,299.9417241379311,299.9417241379311
tucano,4,4,432.11,-10.999108695754336,-38.79048326366092,108.0275,108.0275
tucuma,2,2,377.97,-6.753170427393504,-51.15678991508582,188.985,188.985
tucunduva,2,2,352.32,-27.65811716101717,-54.43981167345725,176.16,176.16
tucurui,9,9,3125.54,-3.7771426159493777,-49.67214049689491,347.28222222222223,347.28222222222223
tuiuti,1,1,60.85,-26.00908390649251,-49.11307936530609,60.85,60.85
tumiritinga,1,1,480.31,-19.00484554584605,-41.65183983345179,480.31,480.31
tunapolis,1,1,343.68,-26.971256657277877,-53.638902941062874,343.68,343.68
tunas do parana,1,1,126.43,-24.972411402943333,-49.06251849434402,126.43,126.43
tupa,28,28,6493.67,-21.94680813210286,-50.51608445877471,231.9167857142857,231.9167857142857
tupaciguara,4,4,335.01,-18.598091499284664,-48.695865754019664,83.7525,83.7525
tupancireta,2,2,93.45,-29.081334764866796,-53.837070833138384,46.725,46.725
tupandi,1,1,138.97,-29.485468018400336,-51.41727029010238,138.97,138.97
tuparece,1,1,31.73,-19.89323733483254,-43.9863046834627,31.73,31.73
tuparendi,2,2,291.12,-27.750496999928444,-54.48986302904244,145.56,145.56
tuparetama,1,1,228.24,-7.605668098999785,-37.31458241152749,228.24,228.24
tupassi,1,1,32.38,-24.599052935525002,-53.508766620135376,32.38,32.38
tupi paulista,4,4,630.9,-21.385866861981842,-51.573633973535884,157.725,157.725
turmalina,6,6,1239.14,-18.676699279905797,-46.604164326116745,206.52333333333334,206.52333333333334
tururu,1,1,215.6,-3.598104898072363,-39.43614668673904,215.6,215.6
turvo,1,1,77.29,-26.982396460214876,-50.603364264855934,77.29,77.29
tutoia,2,2,556.87,-2.77093891489611,-42.277150306483854,278.435,278.435
uaua,1,1,249.75,,,249.75,249.75
uba,27,27,5032.65,-21.1009541900278,-42.95789261478463,186.39444444444442,186.39444444444442
ubai,1,1,61.73,-16.289824395963613,-44.782768172251146,61.73,61.73
ubaira,5,5,835.11,-13.26683726311938,-39.667643041727764,167.022,167.022
ubaitaba,2,2,375.05,-14.31160550780154,-39.31843790091815,187.525,187.525
ubajara,3,3,7372.03,-3.849478645520175,-40.917844885369476,2457.3433333333332,2457.3433333333332
ubaporanga,1,1,126.78,-19.634172866387665,-42.103493788696234,126.78,126.78
ubata,1,1,630.54,,,630.54,630.54
ubatuba,41,41,6567.02,-23.452929299956928,-45.093219408528476,160.17121951219514,160.17121951219514
uberaba,109,109,25843.59,-19.742941554162087,-47.90289244566718,237.09715596330275,237.09715596330275
uberlandia,189,189,32636.3,-18.91630551498811,-48.265707978803285,172.67883597883596,172.67883597883596
ubirata,2,2,234.67,-24.542415289355326,-52.98976116432448,117.335,117.335
uchoa,3,3,641.29,-20.954053066740023,-49.17415232102767,213.76333333333332,213.76333333333332
uibai,3,3,544.5899999999999,-11.32715558541232,-42.134607999604725,181.52999999999997,181.52999999999997
ulianopolis,1,1,64.4,,,64.4,64.4
umbauba,2,2,183.0,-11.381418773934897,-37.660977220114106,91.5,91.5
umburanas,1,1,123.75,-10.731455413955146,-41.32330803113113,123.75,123.75
umburatiba,1,1,134.7,-17.261703202767414,-40.59270094037252,134.7,134.7
umuarama,24,24,3720.4900000000002,-23.767127171439274,-53.30151504518853,155.02041666666668,155.02041666666668
una,4,4,399.7,-15.288028397291363,-39.0791589222631,99.925,99.925
